gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,is_new_customer,is_long_term,tenure_bins,avg_monthly_spend,charge_per_tenure,price_increase,high_monthly_charge,total_services,has_internet,has_phone,has_tech_support,has_online_security,is_month_to_month,has_auto_payment,is_paperless,is_senior,has_family,is_single_no_deps,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_0-12,tenure_group_12-24,tenure_group_24-48,tenure_group_48+
0,0,0,0,-1.0331224013585834,1,1,0.33695618111475767,-0.789357552984733,0,1,0,0,0.07613296861071507,0.411824219337741,1,1,1,1,1,0,0,1,0,1,0,0,1,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
0,1,0,0,-0.748079855318371,1,1,1.332372584214265,-0.33015231214529933,1,0,0,1,1.4096129809683546,0.1398051861755619,1,1,4,1,1,0,0,1,0,1,1,0,1,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False
0,0,1,1,-0.8702409464784621,1,1,-0.1698919039359101,-0.7043416045678056,0,1,0,1,-0.06715014617628035,-0.09170240685287484,1,0,2,1,1,0,0,1,1,1,0,1,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0,1,1,1.6137012404433893,1,1,1.5184938482328711,2.549647129961979,0,0,1,7,1.6811149723313876,-0.488158783620488,1,1,5,1,1,1,1,0,1,1,0,1,0,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True
0,0,1,1,-0.1779947632379461,1,0,1.3739175092184182,0.25044440875079005,1,0,1,3,1.2818354641115937,-0.24215417276921633,1,1,4,1,1,0,1,0,0,0,0,1,0,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
0,1,0,0,-0.7073594915983407,1,1,0.31369102311243185,-0.5055225222943841,1,0,0,1,0.388453367176377,-0.12992074660168815,1,1,0,1,1,0,0,1,1,1,1,0,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
0,1,0,0,-1.1552834925186746,1,1,0.32200000811326246,-0.8758735233249481,0,1,0,0,-0.0032961589302641352,1.0455798382224382,1,1,0,1,1,0,0,1,0,1,1,0,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
0,0,0,0,1.5729808767233588,1,0,-1.3364733980525287,-0.2473202191755115,0,0,1,7,-1.1483483147710636,-0.6225392216556634,1,0,0,0,1,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0,0,0,0,-1.1145631287986442,1,1,0.8172155141627669,-0.8020856801867483,1,1,0,0,0.5873327832787257,1.045770929921182,1,1,3,1,1,1,0,1,0,1,0,0,1,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
0,0,1,1,0.5956921474426305,1,0,-1.3364733980525287,-0.49380911580518105,0,0,1,5,-1.1385712691353367,-0.6029921333049683,1,0,0,0,1,0,0,0,0,0,0,1,0,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
0,1,1,0,1.002895784642934,1,1,0.8604222361670865,1.2882831064984805,0,0,1,6,1.002726243512203,-0.4824355105175746,1,1,3,1,1,0,0,0,0,1,1,1,0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True
0,1,1,0,0.7178532386027215,1,1,1.3390197722149297,1.2721799299690677,0,0,1,5,1.381744292904165,-0.42546654008571017,1,1,4,1,1,0,1,0,1,1,1,1,0,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-0.9924020376385531,1,1,-1.4727407520661506,-0.9341758460197946,0,1,0,0,-1.3394606005425909,-0.40111171573597615,1,0,0,0,1,0,0,1,1,1,0,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
0,0,1,1,0.6364125111626608,1,0,-1.502653098069141,-0.6160609025531343,0,0,1,5,-1.3396497036082897,-0.6158883855760761,1,0,0,0,1,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
0,0,0,0,1.5322605130033284,1,0,-1.4976677070686424,-0.4139329483901074,0,0,1,7,-1.3113016343419952,-0.6298206676647317,1,0,0,0,1,0,0,0,1,0,0,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
0,0,0,1,-1.2774445836787656,1,1,0.18905624809997262,-0.9746984970944953,0,1,0,0,-0.7772293769466396,3.377089654598796,1,1,4,1,1,1,1,1,1,1,0,1,0,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
0,0,1,0,-0.9924020376385531,1,1,0.6942425361504742,-0.71484175803082,0,1,0,0,0.4670558176879938,0.42950020147156714,1,1,1,1,1,0,0,1,1,1,0,1,0,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
0,0,0,0,-1.2774445836787656,1,1,0.4117370461222332,-0.971742571539781,1,1,0,0,-0.6676719596487373,3.76118396907437,1,1,0,1,1,0,0,1,0,1,0,0,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
0,0,0,0,-1.2774445836787656,0,1,-0.9808488400169781,-0.9902281358297098,1,1,0,0,-1.352814614093828,1.3591613158614515,1,0,1,1,0,0,0,1,1,1,0,0,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
0,0,1,1,1.125056875803025,1,0,-1.4694171580658184,-0.4741323576349945,0,0,1,6,-1.283158399548049,-0.6230078140043596,1,0,0,0,1,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0,0,1,1,0.6771328748826912,1,1,1.1030445981913404,1.1639136417411797,0,0,1,5,1.2874537353723052,-0.4370242156532777,0,1,3,1,1,1,0,0,0,1,0,1,0,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
0,0,1,0,-1.1552834925186746,0,1,-0.5388108379727895,-0.9171020670694311,1,1,0,0,-0.6145284363325907,0.4516668385258787,1,0,3,1,0,0,0,1,0,1,0,1,0,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
0,0,0,0,-0.13727439951791576,1,0,-1.4876969250676457,-0.7413789105854551,0,0,1,3,-1.2759063972742557,-0.585196718859427,1,0,0,0,1,0,0,0,0,0,0,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
0,0,1,0,1.4100994218432374,1,1,-1.3132082400502028,-0.2411436583149148,0,0,1,7,-1.0956817205103182,-0.6190592919456919,0,0,0,0,1,0,0,0,1,1,0,1,0,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0,0,1,0,0.8400143297628127,1,1,1.1180007711928355,1.2660916056921938,1,0,1,5,1.189444360269187,-0.4527064743968741,1,1,3,1,1,0,0,1,1,1,0,1,0,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True
0,0,1,0,1.4100994218432374,1,0,0.20401242110146783,1.0576767949389168,0,0,1,7,0.3201723561102237,-0.5420886797603979,1,1,4,1,1,1,1,0,1,0,0,1,0,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
0,0,1,1,-1.0738427650786138,1,0,-1.4926823160681442,-0.9531467115201988,0,1,0,0,-1.3718528433257664,-0.33650452235107736,1,0,0,0,1,0,0,1,0,0,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0,0,0,0,0.5956921474426305,1,1,1.3822264942192488,1.1335602569405334,0,0,1,5,1.3746063883018982,-0.4076008713391601,1,1,4,1,1,0,0,1,0,1,0,0,1,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False
0,0,0,0,0.8400143297628127,1,0,1.15456030519649,1.387306612581404,0,0,1,5,1.3558396084869795,-0.4503709091900022,0,1,5,1,1,1,1,0,0,0,0,0,1,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
0,0,1,0,1.4915401492832983,1,1,0.6626683931473177,1.5878904265292815,0,0,1,7,0.8173799998138515,-0.5229008250688613,1,1,6,1,1,1,1,0,0,1,0,1,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
0,0,0,0,-1.1960038562387048,1,1,0.7075369121518029,-0.897756196088205,0,1,0,0,0.07265819977850538,1.804882703181987,1,1,2,1,1,0,1,1,0,1,0,0,1,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
0,0,0,0,-1.1552834925186746,1,0,-0.6717545979860794,-0.9083887044268035,0,1,0,0,-0.48534879504103434,0.3599428231287268,1,0,0,1,1,0,0,1,0,0,0,0,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0,1,1,0.9621754209229036,1,1,0.36853032411791364,0.8741888190873334,0,0,1,6,0.5156428157931383,-0.5090617630966594,1,1,4,1,1,1,1,0,1,1,0,1,0,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
0,1,1,0,1.0843365120829946,1,1,0.966777244177718,1.4537046418328183,1,0,1,6,1.1093657007765658,-0.4822938390857471,1,1,2,1,1,0,0,1,1,1,1,1,0,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True
0,1,1,0,1.1657772395230555,1,0,-1.3215172250510334,-0.34323338568220596,0,0,1,6,-1.1370756459915552,-0.6154015357576827,1,0,0,0,1,0,0,0,1,0,1,1,0,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0,0,1,0,-1.2367242199587352,1,1,-0.6567984249845842,-0.966183666765244,0,1,0,0,-0.9508315531127187,1.0581918903395464,1,0,0,1,1,0,0,1,0,1,0,1,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
0,1,1,1,0.5549717837226001,1,1,1.1944434332004772,0.9977200362992672,1,0,1,5,1.230656442616773,-0.41597892095031946,1,1,4,1,1,0,1,1,0,1,1,1,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0,1,1,-0.8295205827584317,1,0,-1.4710789550659844,-0.8930575980049653,0,1,0,1,-1.2864638246281064,-0.48083125262228293,1,0,0,0,1,0,0,1,0,0,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0,0,0,0,-0.748079855318371,1,1,0.5214156481331973,-0.5328317449565938,1,0,0,1,0.4080074584478308,-0.04670031179864713,1,1,1,1,1,0,0,1,0,1,0,0,1,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
0,0,1,1,-0.1779947632379461,1,1,0.8537750481664219,0.1012584048214491,0,0,1,3,0.9004989673613555,-0.30402834694876063,1,1,2,1,1,1,0,0,0,1,0,1,0,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
0,0,0,0,-0.3408762181180675,1,0,-0.143303151933252,-0.37014554371766295,0,0,0,2,-0.044502829316937775,-0.38439756181916174,1,0,3,1,1,1,1,1,1,0,0,0,1,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
0,0,0,0,-0.055833672077855064,1,1,-0.3161300399505289,-0.24886435939066068,1,0,1,3,-0.17583887126613015,-0.4636743416893721,1,0,2,1,1,1,0,1,0,1,0,0,1,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0,1,1,1.4508197855632678,1,1,0.45494376812655235,1.347203085279387,0,0,1,7,0.5986131922412614,-0.5312756264746882,1,1,5,1,1,1,1,0,0,1,0,1,0,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
0,0,0,1,0.26992923768238775,1,0,1.1894580421999785,0.7127820483123833,0,0,1,4,1.2555921491626092,-0.37341934372631513,1,1,3,1,1,1,0,0,0,0,0,1,0,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
0,0,1,0,0.3920903288424788,1,0,-1.4760643460664828,-0.6219948128084932,0,0,1,4,-1.267613852741537,-0.6073722438997269,1,0,0,0,1,0,0,1,1,0,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
0,0,1,0,-0.7888002190384014,0,1,-0.3427187919531868,-0.693929687688514,1,0,0,1,-0.2780306546318908,-0.21570726993072092,1,0,4,1,0,1,1,1,0,1,0,1,0,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False
0,0,1,0,-1.0738427650786138,1,1,0.8637458301674186,-0.7797838836508081,0,1,0,0,0.46399308960432817,0.824787029730722,1,1,2,1,1,0,0,1,0,1,0,1,0,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
0,0,0,0,0.10704778280226633,1,0,0.35191235411625243,0.1572003989017107,1,0,1,3,0.4654660541699893,-0.42165407335096333,1,1,0,1,1,0,0,1,1,0,0,0,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
0,0,1,0,0.22920887396235737,1,1,-1.479387940066815,-0.646326050770058,0,0,1,4,-1.2460034695984563,-0.602100984517556,0,0,0,0,1,0,0,0,1,1,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0,0,-0.5851984004382496,1,0,-1.4860351280674797,-0.8343361515374353,0,0,0,1,-1.2603405804044359,-0.5406421806785735,0,0,0,0,1,0,0,0,1,0,0,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
0,0,1,0,-1.1552834925186746,1,0,-1.5009913010689746,-0.9645512899663722,0,1,0,0,-1.3179851665050917,-0.21218572291100882,1,0,0,0,1,0,0,1,0,0,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0,0,1,0,-0.21871512695797646,1,1,-0.3643221529553466,-0.3926017542751181,0,0,1,2,-0.3058872047657393,-0.44133196851925116,1,0,2,1,1,1,0,1,0,1,0,1,0,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0,0,1,0.35136996512244845,1,0,0.18074726309914202,0.27124618336344253,0,0,1,4,0.32465193945891513,-0.4699957233308611,1,0,4,1,1,0,1,0,0,0,0,1,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0,1,1,0.7178532386027215,1,0,0.356897745116751,0.7702461234618633,0,0,1,5,0.6521951348133047,-0.4918990071196768,0,1,4,1,1,1,1,0,0,0,0,1,0,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
0,0,1,1,1.6137012404433893,1,0,-1.4760643460664828,-0.4082416887399861,0,0,1,7,-1.322451686441547,-0.6296713484712311,1,0,0,0,1,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0,0,0,0,1.5322605130033284,1,0,-1.286619488047545,-0.1867678635957332,0,0,1,7,-1.0741306687473349,-0.6195663103095923,0,0,0,0,1,0,0,0,1,0,0,0,1,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0,0,1,1,0.47353105628253944,1,0,-1.4677553610656522,-0.5972444510742451,0,0,1,4,-1.2562478358287616,-0.6091468784353501,1,0,0,0,1,0,0,0,1,0,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0,-1.2367242199587352,1,1,0.36354493311741554,-0.9223080255090769,1,1,0,0,0.13329632253667262,2.231494920628116,1,1,1,1,1,0,1,1,0,1,0,0,1,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
0,0,1,1,0.06632741908223598,1,1,-1.4843733310673135,-0.7048489649242118,0,0,1,3,-1.2918689207611571,-0.5957886587326695,1,0,0,0,1,0,0,0,1,1,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
0,1,1,0,1.6137012404433893,1,0,-1.3447823830533592,-0.22104777637204487,0,0,1,7,-1.1323669914527923,-0.6234674124983072,0,0,0,0,1,0,0,0,1,0,1,1,0,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0,0,1,0,1.5729808767233588,1,1,-1.3381351950526947,-0.204503416924018,0,0,1,7,-1.104266443507542,-0.6226188431968068,0,0,0,0,1,0,0,0,0,1,0,1,0,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0,0,0,0,1.2879383306831464,1,1,1.5201556452330371,2.1130525137015157,0,0,1,7,1.627562221916673,-0.4667198656381057,1,1,5,1,1,1,0,0,1,1,0,0,1,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
0,0,1,0,1.6137012404433893,1,1,-1.3132082400502028,-0.19347384395866676,0,0,1,7,-1.1043672426034,-0.6219753266314015,1,0,0,0,1,0,0,0,1,1,0,1,0,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0,0,0,0,-1.2774445836787656,1,1,0.3153528201125979,-0.9730220020037619,1,1,0,0,-0.7150923343000682,3.594934191167032,1,1,0,1,1,0,0,1,0,1,0,0,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0,1,1,0,-0.13727439951791576,1,0,0.8421424691652587,0.16631082617109064,0,0,1,3,0.9669138052004127,-0.3172861572202456,1,1,3,1,1,0,1,0,1,0,1,1,0,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,1,0,-0.38159658183809786,1,1,0.13255515009432434,-0.2604233518583488,0,0,0,2,0.37291910651473387,-0.3331945411406891,0,0,4,1,1,1,1,0,1,1,0,1,0,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False
0,0,1,1,0.7992939660427822,1,0,-1.5142856770703037,-0.5404421503026862,0,0,1,5,-1.2783828288977734,-0.6200979951583434,0,0,0,0,1,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0,1,0,0,-0.30015585439803716,1,1,0.82884809316393,-0.040670140096690593,1,0,1,2,0.8223592289975896,-0.26607358195683567,1,1,2,1,1,0,0,1,0,1,1,0,1,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
0,0,0,0,1.2879383306831464,1,1,1.6730409692483204,2.229877750550516,0,0,1,7,1.7607920914940989,-0.45860581812220375,1,1,6,1,1,1,1,0,1,1,0,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True
0,1,0,0,-0.6666391278783103,1,1,1.0515288911861906,-0.3081814027983197,1,0,0,1,1.1126120245990456,-0.011471995100770327,1,1,2,1,1,0,0,1,0,1,1,0,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False
0,1,0,0,-1.2774445836787656,1,1,0.1574821050968162,-0.9751176208671786,1,1,0,0,-0.7927636376082826,3.3226285204567367,1,0,0,1,1,0,0,1,1,1,1,0,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0,0,0,-0.3408762181180675,1,1,1.1595456961969886,0.05519890811814228,0,0,0,2,1.2166829141685263,-0.2046184916407438,1,1,3,1,1,0,0,1,1,1,0,0,1,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False
0,0,1,0,-1.2367242199587352,1,1,0.8870109881697443,-0.9301390223144763,0,1,0,0,-0.06020060851186122,2.8334337716719262,1,1,2,1,1,0,0,1,0,1,0,1,0,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False
0,0,1,1,0.06632741908223598,1,0,0.6643301901474837,0.24693700454780823,0,0,1,3,0.7239408379393083,-0.38400445889603113,1,1,6,1,1,1,1,0,0,0,0,1,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
0,1,1,0,0.14776814652229667,1,1,0.6809481601491449,0.37633595457730906,1,0,1,3,0.8397700433051951,-0.397462036444648,1,1,1,1,1,0,0,1,1,1,1,1,0,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
0,0,1,1,0.8400143297628127,1,1,0.464914550127549,0.733561763779105,0,0,1,5,0.45842567287596964,-0.49442816195599537,1,1,4,1,1,1,0,0,0,1,0,1,0,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True
0,0,1,1,0.5956921474426305,1,0,-1.479387940066815,-0.620450672593344,0,0,1,5,-1.3341462482109765,-0.6132633121124619,1,0,0,0,1,0,0,0,1,0,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
0,0,0,1,1.6137012404433893,1,0,-1.491020519067978,-0.3309243822528739,0,0,1,7,-1.2439403906678508,-0.6303781259871338,0,0,0,0,1,0,0,0,1,0,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0,0,1,1,1.6137012404433893,1,1,1.0963974101906757,2.078794660071135,0,0,1,7,1.2029912609791642,-0.5081056157359645,1,1,4,1,1,1,1,0,1,1,0,1,0,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-1.2774445836787656,1,0,-1.5076384890696393,-0.9972208850897424,1,1,0,0,-1.6119914893433434,0.4505202883334143,1,0,0,0,1,0,0,1,0,0,0,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0,0,0,0,-0.9516816739185228,1,1,0.6161380771426661,-0.6513775951881889,1,1,0,0,0.6978713117763106,0.2934429119657916,1,1,1,1,1,0,0,1,0,1,0,0,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
0,0,0,0,-0.9924020376385531,1,1,0.5097830691320341,-0.7060842770963311,1,1,0,0,0.5391856595905926,0.3587962729362622,1,1,1,1,1,0,0,1,1,1,0,0,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False
